"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2019,11,"B6","JetBlue Airways","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2157.00,435.00,192.04,1.26,83.07,0.00,158.63,0.00,1.00,24221.00,10122.00,88.00,2767.00,0.00,11244.00,
2019,11,"B6","JetBlue Airways","IAH","Houston, TX: George Bush Intercontinental/Houston",60.00,6.00,4.12,0.00,1.03,0.00,0.85,0.00,0.00,262.00,179.00,0.00,50.00,0.00,33.00,
2019,11,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3295.00,523.00,200.95,3.58,143.75,0.92,173.80,5.00,4.00,30074.00,12351.00,492.00,4982.00,57.00,12192.00,
2019,11,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",346.00,53.00,15.62,0.00,22.31,0.00,15.07,0.00,2.00,2843.00,979.00,0.00,794.00,0.00,1070.00,
2019,11,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",592.00,103.00,28.62,1.00,60.45,0.00,12.93,0.00,1.00,4618.00,1683.00,85.00,1873.00,0.00,977.00,
2019,11,"B6","JetBlue Airways","LGA","New York, NY: LaGuardia",443.00,97.00,32.87,0.00,41.90,0.00,22.23,0.00,0.00,5511.00,2467.00,0.00,1838.00,0.00,1206.00,
2019,11,"B6","JetBlue Airways","MCO","Orlando, FL: Orlando International",1655.00,277.00,101.49,0.01,47.96,0.68,126.86,1.00,0.00,16430.00,6644.00,1.00,1913.00,15.00,7857.00,
2019,11,"B6","JetBlue Airways","MSP","Minneapolis, MN: Minneapolis-St Paul International",84.00,15.00,8.38,0.00,3.68,0.00,2.94,0.00,2.00,611.00,336.00,0.00,105.00,0.00,170.00,
2019,11,"B6","JetBlue Airways","ORD","Chicago, IL: Chicago O'Hare International",224.00,51.00,19.67,0.00,21.47,0.00,9.87,2.00,2.00,3552.00,893.00,0.00,1865.00,0.00,794.00,
2019,11,"B6","JetBlue Airways","PDX","Portland, OR: Portland International",61.00,9.00,2.30,0.00,1.87,0.00,4.83,0.00,2.00,586.00,145.00,0.00,51.00,0.00,390.00,
2019,11,"B6","JetBlue Airways","PHL","Philadelphia, PA: Philadelphia International",262.00,42.00,23.50,0.00,11.23,0.00,7.27,0.00,0.00,2367.00,1325.00,0.00,486.00,0.00,556.00,
2019,11,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",90.00,14.00,6.36,0.00,5.54,0.00,2.10,0.00,0.00,515.00,246.00,0.00,179.00,0.00,90.00,
2019,11,"B6","JetBlue Airways","SAN","San Diego, CA: San Diego International",163.00,26.00,11.49,0.00,11.48,0.00,3.03,0.00,1.00,1224.00,724.00,0.00,303.00,0.00,197.00,
2019,11,"B6","JetBlue Airways","SEA","Seattle, WA: Seattle/Tacoma International",164.00,26.00,9.27,0.00,12.60,0.00,4.13,0.00,0.00,1807.00,891.00,0.00,347.00,0.00,569.00,
2019,11,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",454.00,71.00,17.95,0.89,45.59,1.00,5.57,0.00,2.00,3941.00,1165.00,56.00,2311.00,15.00,394.00,
2019,11,"B6","JetBlue Airways","SLC","Salt Lake City, UT: Salt Lake City International",230.00,28.00,13.17,0.00,6.73,0.00,8.11,0.00,1.00,1282.00,687.00,0.00,185.00,0.00,410.00,
2019,11,"B6","JetBlue Airways","TPA","Tampa, FL: Tampa International",432.00,85.00,40.23,0.00,11.41,0.00,33.36,0.00,0.00,4475.00,1782.00,0.00,322.00,0.00,2371.00,
2019,11,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",19505.00,1445.00,436.19,33.16,570.74,1.00,403.91,1.00,6.00,82689.00,40000.00,4737.00,18248.00,108.00,19596.00,
2019,11,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1499.00,224.00,55.00,2.46,124.85,0.00,41.68,1.00,0.00,13299.00,4363.00,103.00,6656.00,0.00,2177.00,
2019,11,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",553.00,33.00,12.40,1.06,10.88,0.00,8.66,1.00,0.00,1722.00,675.00,70.00,583.00,0.00,394.00,
2019,11,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",622.00,72.00,24.78,0.19,33.90,0.00,13.14,0.00,0.00,3129.00,1249.00,19.00,1152.00,0.00,709.00,
2019,11,"DL","Delta Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",792.00,80.00,24.94,3.59,35.61,0.00,15.86,0.00,0.00,3286.00,960.00,169.00,1298.00,0.00,859.00,
2019,11,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",957.00,127.00,32.05,5.82,70.81,0.00,18.32,0.00,5.00,8095.00,2087.00,1435.00,2812.00,0.00,1761.00,
2019,11,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",933.00,177.00,64.90,3.29,66.75,0.00,42.07,1.00,0.00,12725.00,6348.00,1228.00,2670.00,0.00,2479.00,
2019,11,"DL","Delta Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",4910.00,567.00,126.53,9.85,222.99,0.00,207.62,17.00,2.00,42633.00,11825.00,2305.00,12748.00,0.00,15755.00,
2019,11,"DL","Delta Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",466.00,99.00,17.68,1.48,67.32,0.00,12.51,0.00,0.00,5064.00,1537.00,285.00,2516.00,0.00,726.00,
2019,11,"DL","Delta Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",851.00,112.00,42.06,1.08,40.46,0.00,28.40,0.00,0.00,4420.00,1815.00,37.00,1335.00,0.00,1233.00,
2019,11,"DL","Delta Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",178.00,22.00,11.43,0.00,9.45,0.00,1.12,0.00,0.00,1211.00,881.00,0.00,266.00,0.00,64.00,
2019,11,"DL","Delta Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",253.00,19.00,9.18,0.18,6.07,0.00,3.56,0.00,0.00,693.00,342.00,6.00,210.00,0.00,135.00,
2019,11,"DL","Delta Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",512.00,79.00,33.63,0.66,26.36,0.00,18.35,0.00,0.00,4303.00,2093.00,53.00,853.00,0.00,1304.00,
2019,11,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",2621.00,253.00,99.28,6.98,79.09,0.00,67.64,0.00,1.00,14016.00,7181.00,218.00,2524.00,0.00,4093.00,
2019,11,"DL","Delta Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1100.00,144.00,37.23,2.60,65.28,0.00,38.88,0.00,5.00,8585.00,2762.00,192.00,3808.00,0.00,1823.00,
2019,11,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2790.00,377.00,101.00,7.96,184.94,0.94,82.16,0.00,4.00,20256.00,7140.00,728.00,5957.00,117.00,6314.00,
2019,11,"DL","Delta Air Lines Inc.","LGA","New York, NY: LaGuardia",2278.00,333.00,83.64,7.98,166.89,0.00,74.48,5.00,6.00,22622.00,8102.00,2162.00,8132.00,0.00,4226.00,
2019,11,"DL","Delta Air Lines Inc.","MCO","Orlando, FL: Orlando International",1468.00,146.00,57.98,3.28,53.98,0.00,30.76,0.00,0.00,9111.00,3323.00,2428.00,1882.00,0.00,1478.00,
2019,11,"DL","Delta Air Lines Inc.","MDW","Chicago, IL: Chicago Midway International",191.00,6.00,3.46,0.00,0.89,0.00,1.66,0.00,0.00,183.00,132.00,0.00,16.00,0.00,35.00,
2019,11,"DL","Delta Air Lines Inc.","MIA","Miami, FL: Miami International",650.00,73.00,28.63,1.73,26.01,1.00,15.63,0.00,0.00,3098.00,1336.00,245.00,842.00,22.00,653.00,
2019,11,"DL","Delta Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",5558.00,719.00,147.83,17.27,286.09,0.85,266.95,6.00,8.00,39067.00,10119.00,2930.00,10856.00,41.00,15121.00,
2019,11,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",1139.00,161.00,51.00,5.30,73.35,0.00,31.36,13.00,2.00,17270.00,3868.00,2007.00,9495.00,0.00,1900.00,
2019,11,"DL","Delta Air Lines Inc.","PDX","Portland, OR: Portland International",568.00,50.00,21.68,0.35,18.76,0.00,9.20,1.00,0.00,2003.00,1039.00,7.00,647.00,0.00,310.00,
2019,11,"DL","Delta Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",547.00,42.00,19.40,1.67,13.07,0.00,7.86,0.00,0.00,2398.00,924.00,168.00,693.00,0.00,613.00,
2019,11,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",698.00,108.00,24.72,2.67,64.58,0.00,16.04,0.00,0.00,5321.00,1330.00,926.00,2097.00,0.00,968.00,
2019,11,"DL","Delta Air Lines Inc.","SAN","San Diego, CA: San Diego International",696.00,110.00,39.79,2.21,52.93,0.00,15.07,0.00,5.00,5154.00,2337.00,180.00,1919.00,0.00,718.00,
2019,11,"DL","Delta Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",2329.00,295.00,76.11,6.44,119.23,1.00,92.21,0.00,7.00,18157.00,6877.00,872.00,3920.00,41.00,6447.00,
2019,11,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",1225.00,185.00,34.37,4.51,120.42,0.00,25.70,0.00,1.00,16243.00,4021.00,1942.00,7909.00,0.00,2371.00,
2019,11,"DL","Delta Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",3928.00,446.00,134.80,11.99,150.62,0.00,148.58,0.00,1.00,28940.00,10764.00,2471.00,4692.00,0.00,11013.00,
2019,11,"DL","Delta Air Lines Inc.","TPA","Tampa, FL: Tampa International",896.00,85.00,35.44,1.71,27.60,0.00,20.24,0.00,0.00,3923.00,1806.00,129.00,1048.00,0.00,940.00,
2019,11,"EV","ExpressJet Airlines LLC","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",77.00,8.00,4.16,0.00,3.33,0.00,0.51,2.00,0.00,405.00,238.00,0.00,147.00,0.00,20.00,
2019,11,"EV","ExpressJet Airlines LLC","CLT","Charlotte, NC: Charlotte Douglas International",60.00,14.00,1.76,0.25,9.00,0.00,2.99,1.00,0.00,639.00,61.00,18.00,402.00,0.00,158.00,
2019,11,"EV","ExpressJet Airlines LLC","DCA","Washington, DC: Ronald Reagan Washington National",129.00,30.00,5.92,0.00,5.78,0.00,18.30,1.00,0.00,1489.00,309.00,0.00,159.00,0.00,1021.00,
2019,11,"EV","ExpressJet Airlines LLC","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",21.00,6.00,0.06,0.00,4.94,0.00,1.00,1.00,0.00,179.00,1.00,0.00,89.00,0.00,89.00,
2019,11,"EV","ExpressJet Airlines LLC","DTW","Detroit, MI: Detroit Metro Wayne County",60.00,12.00,5.80,0.12,4.99,0.00,1.09,2.00,0.00,763.00,495.00,2.00,209.00,0.00,57.00,
2019,11,"EV","ExpressJet Airlines LLC","EWR","Newark, NJ: Newark Liberty International",1333.00,434.00,55.13,5.28,274.27,0.00,99.32,13.00,0.00,40143.00,13832.00,494.00,18457.00,0.00,7360.00,
2019,11,"EV","ExpressJet Airlines LLC","IAH","Houston, TX: George Bush Intercontinental/Houston",3066.00,378.00,49.36,4.87,192.70,0.00,131.07,8.00,3.00,26903.00,8445.00,580.00,9363.00,0.00,8515.00,
2019,11,"EV","ExpressJet Airlines LLC","LGA","New York, NY: LaGuardia",184.00,34.00,9.93,0.93,16.82,0.00,6.32,4.00,1.00,1766.00,498.00,126.00,861.00,0.00,281.00,
2019,11,"EV","ExpressJet Airlines LLC","MSP","Minneapolis, MN: Minneapolis-St Paul International",51.00,9.00,2.07,0.00,5.15,0.00,1.78,0.00,0.00,658.00,202.00,0.00,352.00,0.00,104.00,
2019,11,"EV","ExpressJet Airlines LLC","ORD","Chicago, IL: Chicago O'Hare International",1020.00,171.00,27.09,0.00,83.23,0.00,60.68,27.00,2.00,19838.00,8442.00,0.00,6769.00,0.00,4627.00,
2019,11,"EV","ExpressJet Airlines LLC","PHL","Philadelphia, PA: Philadelphia International",22.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,74.00,34.00,0.00,0.00,0.00,40.00,
2019,11,"EV","ExpressJet Airlines LLC","SLC","Salt Lake City, UT: Salt Lake City International",31.00,5.00,1.20,0.00,2.90,0.00,0.90,0.00,0.00,512.00,149.00,0.00,110.00,0.00,253.00,
2019,11,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",353.00,69.00,26.60,0.00,20.11,0.00,22.29,1.00,0.00,3668.00,1473.00,0.00,761.00,0.00,1434.00,
2019,11,"F9","Frontier Airlines Inc.","BOS","Boston, MA: Logan International",72.00,8.00,4.11,0.59,0.62,0.00,2.69,1.00,0.00,876.00,415.00,61.00,86.00,0.00,314.00,
2019,11,"F9","Frontier Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",33.00,9.00,5.02,0.00,2.03,0.00,1.95,0.00,0.00,604.00,425.00,0.00,54.00,0.00,125.00,
2019,11,"F9","Frontier Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",140.00,34.00,13.81,0.00,9.62,0.00,10.57,0.00,0.00,2323.00,1072.00,0.00,297.00,0.00,954.00,
2019,11,"F9","Frontier Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",90.00,11.00,3.68,0.00,3.47,0.00,3.84,0.00,0.00,739.00,213.00,0.00,130.00,0.00,396.00,
2019,11,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",2065.00,420.00,101.29,10.14,148.40,0.00,160.17,31.00,2.00,27010.00,7268.00,1232.00,6347.00,0.00,12163.00,
2019,11,"F9","Frontier Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",102.00,33.00,12.22,0.00,12.68,0.00,8.09,0.00,0.00,1975.00,818.00,0.00,594.00,0.00,563.00,
2019,11,"F9","Frontier Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",107.00,23.00,9.40,0.00,5.76,0.00,7.83,0.00,0.00,2444.00,908.00,0.00,376.00,0.00,1160.00,
2019,11,"F9","Frontier Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",85.00,25.00,7.21,0.00,14.77,0.00,3.02,1.00,0.00,1321.00,628.00,0.00,473.00,0.00,220.00,
2019,11,"F9","Frontier Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",107.00,15.00,5.98,0.00,5.96,0.00,3.07,1.00,0.00,458.00,194.00,0.00,176.00,0.00,88.00,
2019,11,"F9","Frontier Airlines Inc.","IAD","Washington, DC: Washington Dulles International",50.00,10.00,3.31,0.00,1.26,0.00,5.43,0.00,0.00,807.00,299.00,0.00,75.00,0.00,433.00,
2019,11,"F9","Frontier Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",93.00,27.00,9.54,0.00,5.62,0.00,11.83,0.00,0.00,1671.00,546.00,0.00,162.00,0.00,963.00,
2019,11,"F9","Frontier Airlines Inc.","LAS","Las Vegas, NV: McCarran International",1017.00,245.00,48.70,2.36,89.81,0.00,104.13,6.00,0.00,17668.00,2921.00,199.00,4829.00,0.00,9719.00,
2019,11,"F9","Frontier Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",97.00,15.00,6.71,0.00,2.95,0.00,5.34,2.00,0.00,901.00,396.00,0.00,120.00,0.00,385.00,
2019,11,"F9","Frontier Airlines Inc.","LGA","New York, NY: LaGuardia",90.00,22.00,5.39,0.00,9.57,0.00,7.04,1.00,0.00,1153.00,315.00,0.00,416.00,0.00,422.00,
2019,11,"F9","Frontier Airlines Inc.","MCO","Orlando, FL: Orlando International",1251.00,254.00,65.02,1.75,66.59,0.00,120.65,15.00,0.00,18769.00,5508.00,122.00,2597.00,0.00,10542.00,
2019,11,"F9","Frontier Airlines Inc.","MIA","Miami, FL: Miami International",268.00,53.00,17.99,0.00,10.52,0.00,24.49,1.00,0.00,3240.00,1041.00,0.00,325.00,0.00,1874.00,
2019,11,"F9","Frontier Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",121.00,37.00,7.08,0.67,11.18,0.00,18.07,3.00,0.00,2400.00,353.00,20.00,451.00,0.00,1576.00,
2019,11,"F9","Frontier Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",242.00,41.00,9.85,0.00,13.44,0.00,17.71,3.00,0.00,4019.00,587.00,0.00,1201.00,0.00,2231.00,
2019,11,"F9","Frontier Airlines Inc.","PDX","Portland, OR: Portland International",52.00,11.00,4.28,0.00,3.05,0.00,3.67,1.00,0.00,732.00,270.00,0.00,104.00,0.00,358.00,
2019,11,"F9","Frontier Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",547.00,111.00,34.39,0.00,20.98,0.00,55.63,0.00,1.00,8228.00,3052.00,0.00,686.00,0.00,4490.00,
2019,11,"F9","Frontier Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",315.00,78.00,22.68,0.72,28.78,0.00,25.82,1.00,1.00,4160.00,1276.00,13.00,974.00,0.00,1897.00,
2019,11,"F9","Frontier Airlines Inc.","SAN","San Diego, CA: San Diego International",160.00,39.00,12.98,0.00,17.35,0.00,8.67,2.00,3.00,2759.00,1332.00,0.00,579.00,0.00,848.00,
2019,11,"F9","Frontier Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",49.00,15.00,7.80,0.00,4.45,0.00,2.76,0.00,0.00,682.00,301.00,0.00,193.00,0.00,188.00,
2019,11,"F9","Frontier Airlines Inc.","SFO","San Francisco, CA: San Francisco International",136.00,42.00,6.21,1.64,21.57,0.00,12.58,2.00,0.00,2096.00,135.00,44.00,907.00,0.00,1010.00,
2019,11,"F9","Frontier Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",139.00,31.00,12.83,2.36,9.55,0.00,6.26,1.00,0.00,1771.00,627.00,228.00,286.00,0.00,630.00,
2019,11,"F9","Frontier Airlines Inc.","TPA","Tampa, FL: Tampa International",357.00,62.00,29.66,1.00,10.40,0.00,20.93,3.00,0.00,5761.00,2559.00,16.00,377.00,0.00,2809.00,
2019,11,"G4","Allegiant Air","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",28.00,3.00,1.00,0.00,0.88,0.00,1.12,0.00,0.00,593.00,503.00,0.00,31.00,0.00,59.00,
2019,11,"G4","Allegiant Air","DEN","Denver, CO: Denver International",9.00,3.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,68.00,0.00,0.00,68.00,0.00,0.00,
2019,11,"G4","Allegiant Air","EWR","Newark, NJ: Newark Liberty International",63.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,175.00,148.00,0.00,27.00,0.00,0.00,
2019,11,"G4","Allegiant Air","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",247.00,84.00,22.32,0.35,31.94,0.00,29.40,0.00,0.00,9697.00,6345.00,28.00,1059.00,0.00,2265.00,
2019,11,"G4","Allegiant Air","LAS","Las Vegas, NV: McCarran International",746.00,151.00,36.95,7.28,58.24,4.07,44.46,3.00,1.00,9026.00,2631.00,404.00,3431.00,79.00,2481.00,
2019,11,"G4","Allegiant Air","LAX","Los Angeles, CA: Los Angeles International",86.00,14.00,1.49,1.45,3.09,0.00,7.97,0.00,0.00,822.00,60.00,64.00,123.00,0.00,575.00,
2019,11,"HA","Hawaiian Airlines Inc.","BOS","Boston, MA: Logan International",22.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,144.00,0.00,0.00,0.00,0.00,
2019,11,"HA","Hawaiian Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",2856.00,244.00,101.32,35.24,2.18,0.88,104.37,7.00,3.00,9415.00,4547.00,1236.00,46.00,15.00,3571.00,
2019,11,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",30.00,10.00,9.48,0.52,0.00,0.00,0.00,0.00,0.00,315.00,301.00,14.00,0.00,0.00,0.00,
2019,11,"HA","Hawaiian Airlines Inc.","LAS","Las Vegas, NV: McCarran International",81.00,20.00,18.13,0.00,0.00,0.61,1.26,0.00,0.00,633.00,588.00,0.00,0.00,19.00,26.00,
2019,11,"HA","Hawaiian Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",179.00,42.00,38.87,1.00,1.08,0.00,1.05,1.00,4.00,1359.00,1190.00,31.00,57.00,0.00,81.00,
2019,11,"HA","Hawaiian Airlines Inc.","PDX","Portland, OR: Portland International",60.00,18.00,15.56,0.00,0.19,0.81,1.44,0.00,1.00,572.00,461.00,0.00,8.00,51.00,52.00,
2019,11,"HA","Hawaiian Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",30.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,244.00,244.00,0.00,0.00,0.00,0.00,
2019,11,"HA","Hawaiian Airlines Inc.","SAN","San Diego, CA: San Diego International",60.00,19.00,17.12,0.00,0.00,1.04,0.85,0.00,2.00,524.00,434.00,0.00,0.00,71.00,19.00,
2019,11,"HA","Hawaiian Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",60.00,20.00,17.02,0.28,0.00,0.98,1.72,0.00,0.00,698.00,521.00,9.00,0.00,58.00,110.00,
2019,11,"HA","Hawaiian Airlines Inc.","SFO","San Francisco, CA: San Francisco International",89.00,17.00,14.65,0.00,1.13,0.74,0.48,0.00,0.00,674.00,471.00,0.00,117.00,64.00,22.00,
2019,11,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,11,"MQ","Envoy Air","BOS","Boston, MA: Logan International",1.00,1.00,0.76,0.00,0.24,0.00,0.00,0.00,0.00,78.00,59.00,0.00,19.00,0.00,0.00,
2019,11,"MQ","Envoy Air","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",58.00,9.00,1.00,0.39,1.58,0.00,6.03,0.00,0.00,505.00,27.00,93.00,65.00,0.00,320.00,
2019,11,"MQ","Envoy Air","CLT","Charlotte, NC: Charlotte Douglas International",479.00,58.00,12.55,0.83,13.58,0.00,31.04,2.00,0.00,4876.00,1786.00,51.00,389.00,0.00,2650.00,
2019,11,"MQ","Envoy Air","DCA","Washington, DC: Ronald Reagan Washington National",106.00,6.00,0.41,0.53,1.06,0.00,4.00,1.00,0.00,148.00,7.00,9.00,18.00,0.00,114.00,
2019,11,"MQ","Envoy Air","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",4917.00,730.00,146.03,28.12,323.49,3.34,229.02,20.00,3.00,34897.00,9948.00,2784.00,9503.00,132.00,12530.00,
2019,11,"MQ","Envoy Air","DTW","Detroit, MI: Detroit Metro Wayne County",76.00,12.00,2.47,0.74,3.61,0.00,5.17,3.00,0.00,633.00,154.00,36.00,147.00,0.00,296.00,
2019,11,"MQ","Envoy Air","EWR","Newark, NJ: Newark Liberty International",26.00,11.00,2.52,0.00,7.60,0.00,0.88,0.00,0.00,473.00,102.00,0.00,316.00,0.00,55.00,
2019,11,"MQ","Envoy Air","IAH","Houston, TX: George Bush Intercontinental/Houston",44.00,7.00,0.73,0.00,3.46,0.00,2.82,2.00,0.00,395.00,58.00,0.00,130.00,0.00,207.00,
2019,11,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",373.00,39.00,13.31,0.94,9.97,0.00,14.78,0.00,0.00,2996.00,1554.00,31.00,318.00,0.00,1093.00,
2019,11,"MQ","Envoy Air","LGA","New York, NY: LaGuardia",679.00,143.00,23.63,0.73,71.80,0.00,46.83,2.00,1.00,10816.00,2882.00,36.00,3874.00,1.00,4023.00,
2019,11,"MQ","Envoy Air","MIA","Miami, FL: Miami International",931.00,106.00,46.72,1.22,20.57,0.10,37.38,0.00,4.00,7853.00,4138.00,37.00,736.00,5.00,2937.00,
2019,11,"MQ","Envoy Air","MSP","Minneapolis, MN: Minneapolis-St Paul International",13.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,78.00,0.00,0.00,78.00,0.00,0.00,
2019,11,"MQ","Envoy Air","ORD","Chicago, IL: Chicago O'Hare International",5479.00,954.00,184.54,25.05,356.81,1.20,386.40,191.00,7.00,60315.00,16407.00,4568.00,15414.00,26.00,23900.00,
2019,11,"MQ","Envoy Air","PHL","Philadelphia, PA: Philadelphia International",19.00,1.00,0.00,0.00,0.03,0.00,0.97,0.00,0.00,32.00,0.00,0.00,1.00,0.00,31.00,
2019,11,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",779.00,111.00,33.68,0.25,55.35,0.22,21.51,0.00,0.00,6523.00,2533.00,16.00,2194.00,27.00,1753.00,
2019,11,"NK","Spirit Air Lines","BOS","Boston, MA: Logan International",398.00,64.00,8.07,0.00,45.72,0.00,10.21,2.00,0.00,3787.00,299.00,0.00,2030.00,0.00,1458.00,
2019,11,"NK","Spirit Air Lines","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",842.00,124.00,42.13,1.80,45.73,0.96,33.37,3.00,1.00,9914.00,3890.00,80.00,2660.00,51.00,3233.00,
2019,11,"NK","Spirit Air Lines","CLT","Charlotte, NC: Charlotte Douglas International",120.00,29.00,5.28,0.00,15.09,0.00,8.64,0.00,1.00,1700.00,577.00,0.00,549.00,0.00,574.00,
2019,11,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",355.00,50.00,13.16,0.00,28.37,1.00,7.47,7.00,0.00,2206.00,798.00,0.00,1009.00,18.00,381.00,
2019,11,"NK","Spirit Air Lines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",638.00,79.00,27.06,1.24,40.53,0.00,10.17,4.00,2.00,3644.00,1565.00,83.00,1425.00,0.00,571.00,
2019,11,"NK","Spirit Air Lines","DTW","Detroit, MI: Detroit Metro Wayne County",891.00,125.00,32.52,1.78,58.03,0.00,32.68,5.00,1.00,9773.00,2094.00,63.00,4475.00,0.00,3141.00,
2019,11,"NK","Spirit Air Lines","EWR","Newark, NJ: Newark Liberty International",367.00,61.00,11.07,0.00,46.12,0.00,3.81,0.00,0.00,2981.00,542.00,0.00,2072.00,0.00,367.00,
2019,11,"NK","Spirit Air Lines","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1823.00,252.00,63.11,5.52,114.33,0.49,68.55,9.00,0.00,14853.00,4518.00,541.00,4249.00,20.00,5525.00,
2019,11,"NK","Spirit Air Lines","IAH","Houston, TX: George Bush Intercontinental/Houston",550.00,58.00,10.28,0.02,29.49,0.00,18.21,1.00,0.00,3865.00,591.00,2.00,1342.00,0.00,1930.00,
2019,11,"NK","Spirit Air Lines","LAS","Las Vegas, NV: McCarran International",1572.00,209.00,46.95,6.14,108.11,0.00,47.80,9.00,1.00,11989.00,2608.00,347.00,4400.00,0.00,4634.00,
2019,11,"NK","Spirit Air Lines","LAX","Los Angeles, CA: Los Angeles International",664.00,80.00,21.59,0.33,45.38,0.38,12.32,4.00,0.00,3216.00,869.00,7.00,1754.00,13.00,573.00,
